,Index,Text,Dates
516,759,Do not sell,['2023-03-23']
517,760,Do not sell,['2023-03-23']
518,761,Ambiguous,['2023-03-23']
519,762,Do not sell,['2023-03-23']
520,763,Privacy Choices,['2023-03-23']
521,764,No,['2023-03-23']
522,765,Ambiguous,['2023-03-23']
523,766,Ambiguous,['2023-03-23']
524,767,No,['2023-03-23']
525,768,Do not sell,['2023-03-23']
526,769,Ambiguous,['2023-03-23']
527,770,No,['2023-03-23']
528,771,Do not sell,['2023-03-23']
529,772,Ambiguous,['2023-03-23']
530,773,Ambiguous,['2023-03-23']
531,774,Ambiguous,['2023-03-23']
532,775,Do not sell,['2023-03-23']
533,776,No,['2023-03-23']
534,777,No,['2023-03-23']
535,778,No,['2023-03-23']
536,779,No,['2023-03-23']
537,780,No,['2023-03-23']
538,781,No,['2023-03-23']
539,782,Ambiguous,['2023-03-23']
540,783,No,['2023-03-23']
541,784,Ambiguous,['2023-03-23']
542,785,No,['2023-03-23']
543,786,No,['2023-03-23']
544,787,No,['2023-03-23']
545,788,Ambiguous,['2023-03-23']
546,789,Ambiguous,['2023-03-23']
547,790,Do not sell,['2023-03-23']
548,791,Do not sell,['2023-03-23']
549,792,Do not sell,['2023-03-23']
550,793,No,['2023-03-23']
551,794,Privacy Choices,['2023-03-23']
552,795,Do not sell,['2023-03-23']
553,796,Do not sell,['2023-03-23']
554,797,No,['2023-03-23']
555,798,Do not sell,['2023-03-23']
556,799,Ambiguous,['2023-03-23']
557,800,Do not sell,['2023-03-23']
558,801,No,['2023-03-23']
559,802,Ambiguous,['2023-03-23']
560,803,No,['2023-03-23']
561,804,Do not sell,['2023-03-23']
562,806,Privacy Choices,['2023-03-23']
563,807,No,['2023-03-23']
564,808,Privacy Choices,['2023-03-23']
565,809,Privacy Choices,['2023-03-23']
566,810,Privacy Choices,['2023-03-23']
567,811,Privacy Choices,['2023-03-23']
568,812,Do not sell,['2023-03-23']
569,813,Do not sell,['2023-03-23']
570,814,Ambiguous,['2023-03-23']
571,815,Ambiguous,['2023-03-23']
572,816,Do not sell,['2023-03-23']
573,817,Privacy Choices,['2023-03-23']
574,818,Ambiguous,['2023-03-23']
575,819,Privacy Choices,['2023-03-23']
576,820,Do not sell,['2023-03-23']
577,821,Ambiguous,['2023-03-23']
578,822,Ambiguous,['2023-03-23']
579,823,Do not sell,['2023-03-23']
580,824,Do not sell,['2023-03-23']
581,825,Do not sell,['2023-03-23']
582,826,Do not sell,['2023-03-23']
583,827,Privacy Choices,['2023-03-23']
584,828,No,['2023-03-23']
585,829,No,['2023-03-23']
586,831,No,['2023-03-23']
587,832,No,['2023-03-23']
588,833,Do not sell,['2023-03-23']
589,834,Do not sell,['2023-03-23']
590,835,Do not sell,['2023-03-23']
591,836,Do not sell,['2023-03-23']
592,837,Ambiguous,['2023-03-23']
593,838,Ambiguous,['2023-03-23']
594,839,Privacy Choices,['2023-03-23']
595,840,Ambiguous,['2023-03-23']
596,841,Privacy Choices,['2023-03-23']
597,842,No,['2023-03-23']
598,843,Do not sell,['2023-03-23']
599,844,Do not sell,['2023-03-23']
600,845,Do not sell,['2023-03-23']
